,hv009,hv014,hv025,hv201,hv201b,hv204,hv205,hv206,hv207,hv208,hv209,hv210,hv211,hv212,hv213,hv214,hv215,hv216,hv217,hv219,hv220,hv221,hv222,hv223,hv225,hv226,hv227,hv228,hv230a,hv230b,hv232,hv232b,hv232y,hv234a,hv237,hv237a,hv237b,hv237c,hv237d,hv237e,hv237f,hv237x,hv237z,hv238a,hv241,hv243a,hv243b,hv243c,hv243d,hv243e,hv244,hv246,hv246a,hv246b,hv246c,hv246d,hv246e,hv246f,hv246h,hv247,hv252,hv259,hv261,hv262,hv263,hml1,hml2,sh101a,sh134a,sh134b,sh134c,sh151aa,sh151ab,sh151ac,sh151ad,sh151ae,sh151ax,sh155a,sh155b,sh161a,sh162a,sh163a,sh161b,sh161c,sh162c,sh161d,sh161e,sh165,sh177a,sh177b,sh177c,sh177d,sh177e,sh177f,sh177g,sh177h,sh177i,sh177j,sh177k,sh177l,sh177x,sh132d,sh132e,sh132h,sh132j,sh132k,sh132l,sh132m,sh132o,sh132p,sh133c,sh133f,sh133g,sh133h,hv001,hv005,wealth_index
2251,-0.8390501312911213,0.2874936188417936,0,0,0,49,1,1,0,1,0,0,0,0,6,8,7,-1.216633989263045,2,0,14,0,7,3,1,9,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,6,14,0,1,2,-0.579403851456274,1,0,1,1,0,0,0,0,0,0,0,0,1,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,109.0,561620.0,14.776172659583311
2252,-0.3457863347297984,0.2874936188417936,0,1,0,49,1,1,1,1,0,0,0,0,6,11,10,-0.4560515057537395,4,1,14,0,7,3,0,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,7,0,1,3,-0.579403851456274,0,1,1,0,1,1,0,0,1,0,0,0,1,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,109.0,561620.0,33.052698515674585
2253,-1.1678926623320032,-0.9163635780284165,0,1,0,49,1,1,0,1,0,0,0,0,7,11,9,-1.216633989263045,3,0,23,0,9,3,1,17,0,2,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,23,1,2,6,14,0,1,0,-0.579403851456274,3,0,1,1,1,1,0,0,0,0,0,0,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,109.0,561620.0,26.35472395249887
2254,0.3118987273519654,-0.31443497959331146,0,2,1,49,1,1,1,1,0,0,0,0,6,11,9,-0.07576026399908675,4,0,69,0,2,3,0,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,1,0,0,0,0,5,14,0,0,0,4,7,0,1,4,-0.579403851456274,0,1,1,1,1,1,1,1,1,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,109.0,561620.0,20.37090178924358
2255,-0.01694380368891651,0.2874936188417936,0,0,0,49,1,1,0,1,0,0,0,0,6,11,9,-0.8363427475083922,4,1,17,0,2,3,0,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,7,0,1,0,-0.579403851456274,1,0,2,2,1,1,1,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,109.0,561620.0,24.07382545303625
2256,-0.8390501312911213,0.2874936188417936,0,0,1,49,0,1,1,1,0,0,0,0,6,11,9,-0.8363427475083922,2,0,14,0,2,3,1,2,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,1,4,7,0,1,2,-0.579403851456274,7,1,1,1,1,1,1,1,1,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,109.0,561620.0,36.004027452807314
2257,-0.6746288657706803,-0.9163635780284165,0,1,1,49,0,1,1,1,1,0,0,0,6,8,10,-0.4560515057537395,4,0,41,0,4,3,0,4,0,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,7,0,1,0,-0.579403851456274,1,1,1,1,0,0,0,0,0,0,0,0,1,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,110.0,677411.0,25.097628805797545
2258,-1.0034713968115623,-0.9163635780284165,0,0,0,49,1,1,1,1,1,0,0,0,0,10,10,-0.4560515057537395,4,1,49,0,2,3,0,2,1,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,25,0,0,0,0,2,0,0,0,4,7,0,1,2,-0.579403851456274,0,1,1,1,1,1,0,0,0,0,1,2,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,110.0,677411.0,26.11049257257315
2259,-0.5102076002502394,-0.31443497959331146,0,0,0,49,1,1,0,1,0,0,0,0,6,8,11,-0.8363427475083922,1,1,24,0,2,3,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,2,7,0,1,2,-0.579403851456274,3,1,1,2,0,0,0,0,0,0,0,0,1,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,110.0,677411.0,34.88797327851244
2260,-1.1678926623320032,-0.9163635780284165,0,0,0,49,0,1,0,1,1,0,0,0,6,12,5,-0.4560515057537395,2,0,50,0,2,3,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,29,0,0,0,4,7,0,1,0,-0.579403851456274,0,0,1,1,1,1,1,0,0,0,0,0,1,0,21,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110.0,677411.0,27.77555900419599
2261,-1.1678926623320032,-0.9163635780284165,0,6,0,49,2,1,1,1,1,0,0,0,0,10,10,-0.4560515057537395,2,0,49,0,2,3,0,2,1,1,1,0,1,0,0,4,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,7,0,1,1,-0.579403851456274,2,1,1,1,0,1,0,0,0,0,1,2,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110.0,677411.0,24.395356282938643
2262,-1.0034713968115623,-0.31443497959331146,0,1,1,49,0,1,1,1,1,0,0,0,9,8,10,-0.8363427475083922,2,0,24,0,4,3,1,4,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,4,7,0,1,0,-0.579403851456274,2,1,1,1,0,0,0,0,0,0,1,1,1,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,110.0,677411.0,23.37058993268185
2263,-0.5102076002502394,-0.9163635780284165,0,0,1,49,0,1,1,1,1,1,0,0,7,12,11,-0.07576026399908675,4,0,49,0,2,3,0,2,1,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,7,0,1,2,-0.579403851456274,0,1,2,2,1,1,1,0,0,0,0,0,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110.0,677411.0,38.81957788577727
2264,-0.6746288657706803,-0.31443497959331146,0,0,0,49,0,1,1,1,1,0,0,0,6,8,11,1.0651134612648714,4,0,62,1,4,3,0,4,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,4,0,0,1,0,4,7,0,1,0,-0.579403851456274,0,1,2,2,1,1,1,0,0,0,0,0,1,0,21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,110.0,677411.0,54.90675384631208
2265,-0.3457863347297984,-0.9163635780284165,0,0,1,49,2,1,1,1,1,1,0,0,7,10,9,0.6848222195102187,4,1,25,0,2,3,0,2,0,2,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,4,7,0,1,0,-0.579403851456274,1,1,1,1,0,1,0,0,0,0,1,2,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,110.0,677411.0,29.565859585871763
2266,0.14747746183152444,-0.31443497959331146,0,0,1,49,1,1,1,1,1,0,1,0,7,10,10,-0.4560515057537395,4,1,62,0,6,3,0,9,1,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,23,1,1,4,7,0,1,2,-0.579403851456274,2,1,1,1,0,1,0,0,0,0,0,0,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,110.0,677411.0,32.62944752595252
2267,-0.6746288657706803,-0.9163635780284165,0,0,0,49,1,1,1,1,1,0,0,0,6,10,11,-0.4560515057537395,4,0,46,0,2,3,0,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,2,7,0,1,0,-0.579403851456274,1,1,2,2,0,0,0,0,0,0,0,0,1,0,21,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,110.0,677411.0,47.35106680793939
2268,-0.01694380368891651,-0.31443497959331146,0,0,1,49,2,1,1,1,1,1,0,0,6,11,11,-0.4560515057537395,4,1,54,0,2,3,1,2,0,2,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,4,7,0,1,0,-0.579403851456274,1,1,1,1,0,1,0,0,0,0,1,2,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,110.0,677411.0,39.68635745792445
2269,-1.0034713968115623,-0.9163635780284165,0,2,0,49,2,1,1,1,0,0,0,0,7,10,10,-1.216633989263045,4,0,47,0,2,3,1,2,0,2,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,3,0,1,0,-0.579403851456274,1,0,1,1,0,1,0,0,0,0,0,0,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110.0,677411.0,24.172015609363296
2270,-0.8390501312911213,-0.9163635780284165,0,0,1,49,2,1,1,1,1,1,0,0,6,10,11,-0.4560515057537395,4,0,44,0,2,3,0,2,1,1,0,0,1,0,0,4,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,2,0,0,1,0,4,7,0,1,4,-0.579403851456274,7,1,1,1,0,1,0,0,0,0,0,0,1,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,110.0,677411.0,35.71591363220638
2271,-0.8390501312911213,-0.9163635780284165,0,0,1,49,1,1,0,0,0,0,0,0,6,10,11,-0.4560515057537395,4,0,42,0,6,3,1,9,1,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,4,7,0,1,3,-0.579403851456274,7,1,1,1,0,1,0,0,0,0,1,2,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0,677411.0,11.410733779774361
2272,-0.3457863347297984,-0.31443497959331146,0,1,1,49,2,1,1,1,1,0,0,0,6,10,11,-0.07576026399908675,4,1,41,0,2,3,1,2,1,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23,1,1,4,7,0,1,2,0.5065593529977082,1,1,1,1,0,1,0,0,0,0,1,2,1,0,21,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,110.0,677411.0,31.80837345396535
2273,-0.3457863347297984,-0.31443497959331146,0,0,1,49,0,1,1,1,1,0,1,0,6,12,11,0.304530977755566,4,0,44,0,2,3,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,23,1,0,4,7,0,1,4,-0.579403851456274,0,1,2,2,1,1,1,1,0,0,0,0,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,110.0,677411.0,50.214406941232724
2274,-0.3457863347297984,-0.31443497959331146,0,0,0,49,0,1,1,1,1,0,0,0,6,12,11,-0.4560515057537395,4,0,38,0,2,3,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,3,57,0,0,0,4,7,0,1,3,0.5065593529977082,3,1,2,2,1,1,1,0,0,0,0,0,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110.0,677411.0,39.58638297752371
2275,-0.18136506920935747,-0.9163635780284165,0,0,1,49,0,1,1,1,1,0,0,0,6,12,11,1.0651134612648714,4,1,44,0,2,3,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,4,7,0,1,0,-0.579403851456274,0,1,2,2,1,1,1,0,0,0,0,0,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,110.0,677411.0,47.067858892727564
2276,-1.0034713968115623,-0.9163635780284165,0,0,0,49,1,1,0,1,1,0,0,0,6,10,11,-0.07576026399908675,5,0,51,0,2,3,0,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,7,0,1,3,-0.579403851456274,1,1,2,2,0,0,0,0,0,0,0,0,1,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,110.0,677411.0,27.322915140466943
2277,-0.01694380368891651,-0.9163635780284165,0,0,0,49,0,1,1,1,1,0,0,0,6,12,11,0.304530977755566,4,0,54,0,2,3,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,23,1,1,4,7,0,1,0,-0.579403851456274,0,1,2,2,1,1,1,1,0,0,0,0,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,110.0,677411.0,52.85180419639964
2278,-0.01694380368891651,0.2874936188417936,0,0,1,49,0,1,1,1,1,0,0,0,6,12,10,-0.07576026399908675,4,1,40,0,7,3,0,9,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,7,0,1,1,0.5065593529977082,0,1,2,2,1,1,1,1,0,0,1,3,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110.0,677411.0,36.96888081063127
2279,-0.3457863347297984,-0.9163635780284165,0,1,0,49,0,1,1,0,0,0,0,0,7,11,9,-1.216633989263045,4,0,5,0,9,3,1,17,0,2,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,23,0,1,6,14,0,1,0,-0.579403851456274,3,0,1,1,0,0,0,0,0,0,0,0,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.0,620656.0,18.30999823882329
2280,-1.0034713968115623,-0.9163635780284165,0,0,1,49,2,1,0,0,0,0,0,0,7,10,13,-1.216633989263045,3,1,27,0,7,3,1,9,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,0,0,1,0,-0.579403851456274,3,1,1,2,1,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,111.0,620656.0,25.653170421643715
2281,-1.332313927852444,-0.9163635780284165,0,1,0,49,1,1,1,1,0,0,0,0,7,11,11,-1.216633989263045,1,0,30,0,9,3,1,17,1,1,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,2,6,14,0,1,1,-0.579403851456274,3,0,1,1,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,111.0,620656.0,23.271951565470488
2282,0.8051625239132882,0.8894222172768986,0,0,0,49,2,1,1,1,0,0,0,0,7,10,13,-0.8363427475083922,4,0,67,0,7,3,0,9,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,7,0,1,0,-0.579403851456274,0,1,1,1,1,1,1,0,0,0,1,8,1,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,111.0,620656.0,18.19108203450771
2283,-0.18136506920935747,0.2874936188417936,0,0,0,49,0,1,1,1,1,0,0,0,6,11,11,-0.4560515057537395,4,1,25,0,2,3,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,4,7,0,1,0,-0.579403851456274,0,1,2,2,1,1,0,1,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,111.0,620656.0,41.318699717988125
2284,0.8051625239132882,-0.31443497959331146,0,0,0,49,0,1,1,1,1,1,0,1,6,8,11,1.0651134612648714,4,1,54,0,2,3,1,2,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,24,0,0,0,3,7,0,1,1,2,7,0,1,2,-0.579403851456274,0,1,2,0,1,1,0,0,0,0,1,2,1,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,111.0,620656.0,39.9441785904063
2285,1.2984263204746112,-0.31443497959331146,0,0,0,49,0,1,1,1,0,0,1,0,6,11,9,0.304530977755566,4,1,18,1,2,3,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,7,0,1,0,-0.579403851456274,0,1,2,2,1,1,1,1,1,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.0,620656.0,37.890588259789034
2286,0.3118987273519654,-0.9163635780284165,0,0,0,49,1,1,1,1,0,1,1,0,6,10,10,1.0651134612648714,4,0,54,0,3,3,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,24,0,0,0,2,5,0,1,2,2,0,0,1,5,-0.579403851456274,1,1,1,0,1,1,0,0,0,0,1,2,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,111.0,620656.0,34.795135724770404
2287,-0.18136506920935747,0.2874936188417936,0,0,0,49,0,1,0,1,1,0,0,0,6,11,11,0.304530977755566,4,1,39,1,2,3,1,2,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,1,5,0,0,0,0,6,14,0,1,2,0.5065593529977082,1,1,2,2,1,1,1,1,1,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111.0,620656.0,32.43399250470063
2288,-0.18136506920935747,-0.31443497959331146,0,0,0,49,1,1,0,1,0,0,0,0,6,10,12,-0.07576026399908675,4,0,93,0,7,3,1,9,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,2,7,0,1,5,-0.579403851456274,0,1,1,1,1,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111.0,620656.0,30.237814398746977
2289,1.2984263204746112,0.8894222172768986,0,0,1,49,0,1,1,1,1,0,0,0,6,11,9,0.304530977755566,4,1,57,0,7,3,0,9,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23,1,0,4,7,0,1,3,-0.579403851456274,0,1,2,2,1,1,1,1,0,0,1,2,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,111.0,620656.0,30.230924445655617
2290,-0.01694380368891651,0.2874936188417936,0,1,0,49,0,1,1,1,1,0,0,0,7,11,9,-0.4560515057537395,4,1,26,0,2,3,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,4,7,0,1,4,-0.579403851456274,0,1,2,2,1,1,0,1,1,0,0,0,1,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111.0,620656.0,24.31021876406071
2291,-1.1678926623320032,-0.9163635780284165,0,0,0,49,0,1,1,1,1,0,0,0,6,10,11,-0.4560515057537395,3,1,35,0,2,3,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,0,0,1,0,-0.579403851456274,0,0,1,1,1,1,1,0,0,0,0,0,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,111.0,620656.0,46.0179604834268
2292,-0.6746288657706803,-0.9163635780284165,0,1,0,49,1,1,1,0,0,0,0,0,6,11,11,-0.8363427475083922,4,0,32,0,2,3,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,1,6,14,0,1,2,-0.579403851456274,3,0,1,1,1,1,0,0,0,0,0,0,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,111.0,620656.0,21.72260224398888
2293,1.13400505495417,-0.31443497959331146,0,0,0,49,0,1,1,1,1,0,1,0,6,8,10,1.8256959447741767,4,0,57,0,2,3,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,23,0,0,6,14,0,1,7,-0.579403851456274,0,1,2,2,1,1,0,0,0,0,0,0,1,0,21,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,111.0,620656.0,39.85455026482571
2294,1.13400505495417,0.2874936188417936,0,0,1,49,0,1,1,1,0,1,0,0,6,10,13,0.304530977755566,4,1,48,0,6,3,0,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,23,1,1,3,6,0,1,5,-0.579403851456274,0,1,2,0,1,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,111.0,620656.0,36.96615520035037
2295,-1.0034713968115623,-0.9163635780284165,0,1,1,49,0,1,0,1,0,0,0,0,6,10,7,-0.8363427475083922,4,1,39,0,4,3,1,4,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,7,0,1,0,-0.579403851456274,7,0,1,1,1,1,0,0,0,0,1,3,1,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.0,620656.0,31.108835808999554
2296,-0.6746288657706803,-0.31443497959331146,0,0,1,49,0,1,1,0,0,0,0,0,7,10,7,-1.216633989263045,2,0,37,0,4,3,1,4,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,1,4,7,0,1,0,-0.579403851456274,7,0,1,2,1,1,0,0,0,0,1,3,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,111.0,620656.0,29.42805687653897
2297,-1.0034713968115623,-0.9163635780284165,0,0,0,49,0,1,1,1,1,0,0,0,6,8,10,-0.07576026399908675,4,1,37,0,2,3,0,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,0,0,1,2,-0.579403851456274,0,1,1,0,1,1,0,0,0,1,0,0,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,111.0,620656.0,48.105146102019226
2298,-1.332313927852444,-0.9163635780284165,0,13,0,49,0,1,1,1,1,0,1,0,6,11,10,-1.216633989263045,1,0,47,1,2,3,0,2,0,2,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,23,1,0,6,14,0,1,0,-0.579403851456274,0,0,2,2,0,0,0,0,0,0,0,0,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,111.0,620656.0,47.50789385673346
